PDS_acc	target_acc	biosample_acc	gencoll_acc
PDS000106526.1	PDT001269088.1	SAMEA7819633	NULL
PDS000106526.1	PDT001269091.1	SAMEA7819636	NULL
PDS000106526.1	PDT001269093.1	SAMEA7819638	NULL
PDS000106526.1	PDT001269105.1	SAMEA7819854	NULL
PDS000106526.1	PDT001269107.1	SAMEA7819857	NULL
PDS000106526.1	PDT001269109.1	SAMEA7819860	NULL
PDS000106526.1	PDT001269114.1	SAMEA7819865	NULL
PDS000106526.1	PDT001269132.1	SAMEA7830563	NULL
PDS000106526.1	PDT001269134.1	SAMEA7830576	NULL
PDS000106526.1	PDT001269176.1	SAMEA7819859	NULL
PDS000106526.1	PDT001269177.1	SAMEA7830562	NULL
PDS000063735.9	PDT000686107.1	SAMN12250851	GCA_010587365.1
PDS000063735.9	PDT000754066.1	SAMEA2161522	GCA_021688475.1
PDS000063735.9	PDT000923248.1	SAMN16982805	GCA_016337985.1
PDS000063735.9	PDT001086007.1	SAMN19947765	GCA_019167215.1
PDS000063735.9	PDT001163768.1	SAMN22048370	GCA_020640125.1
PDS000063735.9	PDT001163789.1	SAMN22048351	GCA_020640555.1
PDS000063735.9	PDT001211842.1	SAMN12125862	NULL
PDS000063735.9	PDT001211888.1	SAMN12125896	NULL
PDS000063735.9	PDT001342681.1	SAMEA5412759	NULL
PDS000063735.9	PDT001348541.1	SAMEA5205647	NULL
PDS000063735.9	PDT001726206.1	SAMN30197081	NULL
PDS000063735.9	PDT001726207.1	SAMN30197080	NULL
PDS000112298.1	PDT001210267.1	SAMN17024969	GCA_021595785.1
PDS000112298.1	PDT001345946.1	SAMN24018668	GCA_023940485.1
PDS000112298.1	PDT001345989.1	SAMN24018586	GCA_023925185.1
PDS000112298.1	PDT001346001.1	SAMN24018575	GCA_023938325.1
PDS000112298.1	PDT001346035.1	SAMN24018544	GCA_023921645.1
PDS000112298.1	PDT001346098.1	SAMN24018444	GCA_023940405.1
PDS000112298.1	PDT001346119.1	SAMN24018425	GCA_023934645.1
PDS000112298.1	PDT001346120.1	SAMN24018424	GCA_023943475.1
PDS000112298.1	PDT001346205.1	SAMN24018456	GCA_023919765.1
PDS000112298.1	PDT001346216.1	SAMN24018446	GCA_023919605.1
PDS000112298.1	PDT001346316.1	SAMN24018249	GCA_023935705.1
PDS000112298.1	PDT001346340.1	SAMN24018313	GCA_023923125.1
PDS000146229.1	PDT001737512.1	SAMEA112945902	GCA_950097905.1
PDS000146229.1	PDT001737513.1	SAMEA112945900	GCA_950097955.1
PDS000146229.1	PDT001737524.1	SAMEA112945889	GCA_950098375.1
PDS000146229.1	PDT001737525.1	SAMEA112945891	GCA_950098435.1
PDS000146229.1	PDT001737526.1	SAMEA112945890	GCA_950098445.1
PDS000146229.1	PDT001737540.1	SAMEA112945905	GCA_950098965.1
PDS000146229.1	PDT001737551.1	SAMEA112945921	GCA_950099225.1
PDS000146229.1	PDT001737557.1	SAMEA112945933	GCA_950099465.1
PDS000146229.1	PDT001737579.1	SAMEA112945899	GCA_950099415.1
PDS000146229.1	PDT001737593.1	SAMEA112945920	GCA_950099985.1
PDS000146229.1	PDT001737626.1	SAMEA112945918	GCA_950100785.1
PDS000146229.1	PDT001737632.1	SAMEA112945913	GCA_950100765.1
PDS000112079.3	PDT000018473.2	SAMN02360696	GCA_000481225.1
PDS000112079.3	PDT000424986.1	SAMN09788367	GCA_003969155.1
PDS000112079.3	PDT000754134.1	SAMEA1967992	GCA_021686835.1
PDS000112079.3	PDT001087530.1	SAMN20032921	GCA_021659115.1
PDS000112079.3	PDT001087654.1	SAMN20033065	GCA_021656345.1
PDS000112079.3	PDT001120348.1	SAMN21040730	NULL
PDS000112079.3	PDT001226024.1	SAMN24538693	NULL
PDS000112079.3	PDT001226395.1	SAMN24538308	NULL
PDS000112079.3	PDT001343776.1	SAMN27565536	GCA_023960895.1
PDS000112079.3	PDT001344385.1	SAMN27565543	GCA_023942915.1
PDS000112079.3	PDT001382823.1	SAMN22892679	GCA_024587505.1
PDS000112079.3	PDT001413773.1	SAMN30617870	GCA_025123695.1
PDS000112251.1	PDT001345958.1	SAMN24018635	GCA_023922945.1
PDS000112251.1	PDT001345975.1	SAMN24018620	GCA_023932835.1
PDS000112251.1	PDT001345987.1	SAMN24018588	GCA_023934725.1
PDS000112251.1	PDT001346068.1	SAMN24018514	GCA_023921485.1
PDS000112251.1	PDT001346118.1	SAMN24018426	GCA_023921005.1
PDS000112251.1	PDT001346129.1	SAMN24018611	GCA_023920885.1
PDS000112251.1	PDT001346155.1	SAMN24018501	GCA_023940385.1
PDS000112251.1	PDT001346231.1	SAMN24018390	GCA_023919505.1
PDS000112251.1	PDT001346243.1	SAMN24018379	GCA_023941385.1
PDS000112251.1	PDT001346259.1	SAMN24018364	GCA_023951215.1
PDS000112251.1	PDT001346267.1	SAMN24018357	GCA_023937705.1
PDS000112251.1	PDT001346288.1	SAMN24018338	GCA_023939305.1
PDS000117665.1	PDT001413729.1	SAMN30617792	GCA_025122815.1
PDS000117665.1	PDT001413731.1	SAMN30617793	GCA_025122855.1
PDS000117665.1	PDT001413732.1	SAMN30617790	GCA_025122875.1
PDS000117665.1	PDT001413733.1	SAMN30617791	GCA_025122895.1
PDS000117665.1	PDT001413779.1	SAMN30617863	GCA_025123815.1
PDS000117665.1	PDT001413780.1	SAMN30617864	GCA_025123835.1
PDS000117665.1	PDT001413813.1	SAMN30617829	GCA_025124495.1
PDS000117665.1	PDT001413852.1	SAMN30617987	GCA_025125275.1
PDS000117665.1	PDT001413859.1	SAMN30617988	GCA_025125415.1
PDS000117665.1	PDT001413861.1	SAMN30617989	GCA_025125455.1
PDS000117665.1	PDT001413946.1	SAMN30618042	GCA_025127415.1
PDS000117665.1	PDT001413960.1	SAMN30618041	GCA_025127715.1
PDS000062302.3	PDT000411548.1	SAMN07424216	GCA_003833745.1
PDS000062302.3	PDT000729688.1	SAMN14554964	GCA_012935295.1
PDS000062302.3	PDT001285193.1	SAMN14352263	GCA_022870545.1
PDS000062302.3	PDT001388801.1	SAMEA104600591	GCA_025001705.1
PDS000062302.3	PDT001388802.1	SAMEA104600590	GCA_025001685.1
PDS000062302.3	PDT001388803.1	SAMEA104600589	GCA_025001665.1
PDS000062302.3	PDT001388804.1	SAMEA104600588	GCA_025001605.1
PDS000062302.3	PDT001388805.1	SAMEA104600587	GCA_025001645.1
PDS000062302.3	PDT001388806.1	SAMEA104600586	GCA_025001625.1
PDS000062302.3	PDT001388807.1	SAMEA104600585	GCA_025001585.1
PDS000062302.3	PDT001388808.1	SAMEA104600584	GCA_025001565.1
PDS000062302.3	PDT001388809.1	SAMEA104600583	GCA_025001535.1
PDS000092197.5	PDT000922978.1	SAMN11954021	NULL
PDS000092197.5	PDT001079861.1	SAMN19952165	GCA_021660815.1
PDS000092197.5	PDT001079864.1	SAMN19952162	GCA_021660795.1
PDS000092197.5	PDT001094424.1	SAMN20344483	GCA_021646205.1
PDS000092197.5	PDT001094425.1	SAMN20344482	GCA_021646105.1
PDS000092197.5	PDT001094426.1	SAMN20344481	GCA_021646085.1
PDS000092197.5	PDT001094427.1	SAMN20344480	GCA_021646065.1
PDS000092197.5	PDT001226160.1	SAMN24538476	NULL
PDS000092197.5	PDT001278696.1	SAMN27182104	GCA_022916475.1
PDS000092197.5	PDT001278712.1	SAMN27182090	GCA_022915975.1
PDS000092197.5	PDT001670843.1	SAMN33939774	GCA_029448395.1
PDS000092197.5	PDT001670906.1	SAMN33939827	GCA_029448195.1
PDS000010364.5	PDT000026522.1	SAMN02584694	GCA_000629165.1
PDS000010364.5	PDT000026524.1	SAMN02584693	GCA_000629185.1
PDS000010364.5	PDT001265089.1	SAMN26226214	GCA_022570435.1
PDS000010364.5	PDT001388876.1	SAMEA104602738	GCA_024999485.1
PDS000010364.5	PDT001388877.1	SAMEA104602739	GCA_024999445.1
PDS000010364.5	PDT001388878.1	SAMEA104602740	GCA_024999335.1
PDS000010364.5	PDT001388879.1	SAMEA104602741	GCA_024999305.1
PDS000010364.5	PDT001388880.1	SAMEA104602742	GCA_024999285.1
PDS000010364.5	PDT001388881.1	SAMEA104602743	GCA_024999265.1
PDS000010364.5	PDT001388882.1	SAMEA104602744	GCA_024999385.1
PDS000010364.5	PDT001611703.1	SAMN32164141	GCA_028568485.1
PDS000010364.5	PDT001677629.1	SAMEA2472082	NULL
PDS000113829.6	PDT001359723.1	SAMEA12339103	GCA_024272005.1
PDS000113829.6	PDT001362027.1	SAMEA12339106	GCA_024301205.1
PDS000113829.6	PDT001362090.1	SAMEA12339097	GCA_024302045.1
PDS000113829.6	PDT001364705.1	SAMEA12339098	GCA_024353305.1
PDS000113829.6	PDT001364706.1	SAMEA12339107	GCA_024355765.1
PDS000113829.6	PDT001365990.1	SAMEA12339104	GCA_024439995.1
PDS000113829.6	PDT001368010.1	SAMEA12339099	GCA_024708035.1
PDS000113829.6	PDT001371374.1	SAMEA12339101	GCA_024481005.1
PDS000113829.6	PDT001371375.1	SAMEA12339102	GCA_024487845.1
PDS000113829.6	PDT001371376.1	SAMEA12339108	GCA_024480985.1
PDS000113829.6	PDT001372799.1	SAMEA12339105	GCA_024527595.1
PDS000113829.6	PDT001374322.1	SAMEA12339100	GCA_024521195.1
PDS000047531.2	PDT000202021.2	SAMEA3716492	NULL
PDS000047531.2	PDT000441882.1	SAMEA104077047	NULL
PDS000047531.2	PDT000441883.1	SAMEA104077048	NULL
PDS000047531.2	PDT000441886.1	SAMEA104077051	NULL
PDS000047531.2	PDT000441887.1	SAMEA104077052	NULL
PDS000047531.2	PDT000441890.1	SAMEA104077055	NULL
PDS000047531.2	PDT000441891.1	SAMEA104077056	NULL
PDS000047531.2	PDT000441895.1	SAMEA104077060	NULL
PDS000047531.2	PDT000441896.1	SAMEA104077061	NULL
PDS000047531.2	PDT000441996.1	SAMEA104077170	NULL
PDS000047531.2	PDT000441997.1	SAMEA104077171	NULL
PDS000051144.1	PDT000595643.1	SAMEA5693865	GCA_902204005.1
PDS000051144.1	PDT000595644.1	SAMEA5693868	GCA_902204015.1
PDS000051144.1	PDT000595645.1	SAMEA5693869	GCA_902204025.1
PDS000051144.1	PDT000595646.1	SAMEA5693863	GCA_902204035.1
PDS000051144.1	PDT000595647.1	SAMEA5693867	GCA_902204055.1
PDS000051144.1	PDT000595648.1	SAMEA5693864	GCA_902204045.1
PDS000051144.1	PDT000595649.1	SAMEA5693866	GCA_902204065.1
PDS000051144.1	PDT000595650.1	SAMEA5693871	GCA_902204075.1
PDS000051144.1	PDT000595651.1	SAMEA5693870	GCA_902204085.1
PDS000051144.1	PDT000595652.1	SAMEA5693872	GCA_902204105.1
PDS000051144.1	PDT000595653.1	SAMEA5693873	GCA_902204095.1
PDS000101340.4	PDT001203118.1	SAMN24045094	NULL
PDS000101340.4	PDT001203180.1	SAMN24045189	NULL
PDS000101340.4	PDT001207453.1	SAMN24249499	NULL
PDS000101340.4	PDT001207596.1	SAMN24249515	NULL
PDS000101340.4	PDT001207600.1	SAMN24249511	NULL
PDS000101340.4	PDT001207605.1	SAMN24249506	NULL
PDS000101340.4	PDT001207606.1	SAMN24249505	NULL
PDS000101340.4	PDT001207665.1	SAMN24249365	NULL
PDS000101340.4	PDT001207712.1	SAMN24249409	NULL
PDS000101340.4	PDT001226274.1	SAMN24538391	NULL
PDS000101340.4	PDT001226297.1	SAMN24538368	NULL
PDS000064869.1	PDT000771038.1	SAMD00019049	GCA_021675215.1
PDS000064869.1	PDT000771039.1	SAMD00019050	GCA_021675195.1
PDS000064869.1	PDT000771040.1	SAMD00019051	GCA_021675175.1
PDS000064869.1	PDT000771041.1	SAMD00019052	GCA_021675155.1
PDS000064869.1	PDT000771042.1	SAMD00019053	GCA_021675115.1
PDS000064869.1	PDT000771043.1	SAMD00019054	GCA_021675135.1
PDS000064869.1	PDT000771044.1	SAMD00019055	GCA_021675095.1
PDS000064869.1	PDT000771045.1	SAMD00019056	GCA_021675075.1
PDS000064869.1	PDT000771046.1	SAMD00019057	GCA_021675055.1
PDS000064869.1	PDT000771047.1	SAMD00019058	GCA_021674995.1
PDS000064869.1	PDT000771048.1	SAMD00019059	GCA_021675015.1
PDS000112045.3	PDT001148579.1	SAMN21443917	GCA_020404885.1
PDS000112045.3	PDT001342215.1	SAMN15663254	GCA_023904235.1
PDS000112045.3	PDT001343985.1	SAMN27566406	GCA_023952335.1
PDS000112045.3	PDT001343987.1	SAMN27566400	GCA_023952295.1
PDS000112045.3	PDT001344014.1	SAMN27565871	GCA_023951755.1
PDS000112045.3	PDT001344018.1	SAMN27565867	GCA_023951735.1
PDS000112045.3	PDT001344019.1	SAMN27565866	NULL
PDS000112045.3	PDT001344020.1	SAMN27565865	GCA_023951655.1
PDS000112045.3	PDT001344022.1	SAMN27565863	GCA_023951615.1
PDS000112045.3	PDT001360527.1	SAMN28550649	GCA_024266915.1
PDS000112045.3	PDT001360528.1	SAMN28550875	GCA_024266935.1
PDS000044224.1	PDT000483015.1	SAMN10478266	GCA_004372595.1
PDS000044224.1	PDT000483016.1	SAMN10478265	GCA_004372615.1
PDS000044224.1	PDT000483017.1	SAMN10478260	GCA_004372645.1
PDS000044224.1	PDT000483018.1	SAMN10478263	GCA_004372635.1
PDS000044224.1	PDT000483028.1	SAMN10478264	GCA_004372845.1
PDS000044224.1	PDT000483029.1	SAMN10478262	GCA_004372875.1
PDS000044224.1	PDT000483030.1	SAMN10478259	GCA_004372905.1
PDS000044224.1	PDT000483031.1	SAMN10478261	GCA_004372915.1
PDS000044224.1	PDT000483065.1	SAMN10478256	GCA_004373595.1
PDS000044224.1	PDT000483066.1	SAMN10478258	GCA_004373585.1
PDS000044224.1	PDT000483147.1	SAMN10478257	GCA_004378685.1
PDS000047517.2	PDT000395992.1	SAMN07514681	GCA_003669875.1
PDS000047517.2	PDT000395993.1	SAMN07514680	GCA_003669905.1
PDS000047517.2	PDT000395994.1	SAMN07514679	GCA_003669925.1
PDS000047517.2	PDT000395997.1	SAMN07514677	GCA_003669975.1
PDS000047517.2	PDT000395998.1	SAMN07514675	GCA_003669995.1
PDS000047517.2	PDT000395999.1	SAMN07514674	GCA_003670025.1
PDS000047517.2	PDT000396000.1	SAMN07514673	GCA_003670015.1
PDS000047517.2	PDT000396001.1	SAMN07514676	GCA_003670055.1
PDS000047517.2	PDT000762187.1	SAMN15010108	GCA_013284845.1
PDS000047517.2	PDT000762189.1	SAMN15010106	GCA_013284875.1
PDS000047517.2	PDT000762195.1	SAMN15010100	GCA_013284995.1
PDS000055714.7	PDT000665260.1	SAMN13701852	GCA_009887625.1
PDS000055714.7	PDT000665264.1	SAMN13701851	GCA_009887715.1
PDS000055714.7	PDT001100335.1	SAMN20125821	GCA_019430035.1
PDS000055714.7	PDT001469313.1	SAMN31309197	GCA_025892715.1
PDS000055714.7	PDT001538047.1	SAMN31807522	GCA_027133815.1
PDS000055714.7	PDT001538051.1	SAMN31807519	GCA_027133875.1
PDS000055714.7	PDT001538056.1	SAMN31807514	GCA_027132435.1
PDS000055714.7	PDT001538087.1	SAMN31807486	GCA_027132255.1
PDS000055714.7	PDT001551538.1	SAMEA112251235	GCA_027908675.1
PDS000055714.7	PDT001551539.1	SAMEA112251237	GCA_027908655.1
PDS000055714.7	PDT001684338.1	SAMN33993895	GCA_029623895.1
PDS000010407.8	PDT000018478.2	SAMN02360689	GCA_000481365.1
PDS000010407.8	PDT000018492.2	SAMN02360675	GCA_000481645.1
PDS000010407.8	PDT000167139.1	SAMN04014935	GCA_001875205.1
PDS000010407.8	PDT000173727.2	SAMN06015657	GCA_021712755.1
PDS000010407.8	PDT001226014.1	SAMN24538702	NULL
PDS000010407.8	PDT001226229.1	SAMN24538564	NULL
PDS000010407.8	PDT001226237.1	SAMN24538557	NULL
PDS000010407.8	PDT001226246.1	SAMN24538548	NULL
PDS000010407.8	PDT001226360.1	SAMN24538317	NULL
PDS000010407.8	PDT001291366.1	SAMN24538409	NULL
PDS000010407.8	PDT001291373.1	SAMN24538405	NULL
PDS000101656.3	PDT000045172.1	SAMN03105742	GCA_000790985.1
PDS000101656.3	PDT000202063.2	SAMEA3716534	NULL
PDS000101656.3	PDT000627407.1	SAMN12636343	GCA_009650455.1
PDS000101656.3	PDT000759662.1	SAMEA104069584	NULL
PDS000101656.3	PDT000759678.1	SAMEA104069600	NULL
PDS000101656.3	PDT000759680.1	SAMEA104069602	NULL
PDS000101656.3	PDT000759718.1	SAMEA104069640	NULL
PDS000101656.3	PDT001210143.1	SAMN17025014	GCA_021598465.1
PDS000101656.3	PDT001211712.1	SAMN16632664	NULL
PDS000101656.3	PDT001211716.1	SAMN16632660	NULL
PDS000101656.3	PDT001603367.1	SAMN18869656	GCA_028435625.1
PDS000051146.1	PDT000595450.1	SAMEA5693686	GCA_902201905.1
PDS000051146.1	PDT000595453.1	SAMEA5693681	GCA_902201955.1
PDS000051146.1	PDT000595454.1	SAMEA5693682	GCA_902201935.1
PDS000051146.1	PDT000595456.1	SAMEA5693679	GCA_902201975.1
PDS000051146.1	PDT000595457.1	SAMEA5693689	GCA_902201945.1
PDS000051146.1	PDT000595459.1	SAMEA5693683	GCA_902201995.1
PDS000051146.1	PDT000595460.1	SAMEA5693687	GCA_902201985.1
PDS000051146.1	PDT000595461.1	SAMEA5693692	GCA_902202065.1
PDS000051146.1	PDT000595462.1	SAMEA5693688	GCA_902202015.1
PDS000051146.1	PDT000595468.1	SAMEA5693684	GCA_902202075.1
PDS000051146.1	PDT000595469.1	SAMEA5693680	GCA_902202095.1
PDS000101719.4	PDT000749354.1	SAMEA5329514	NULL
PDS000101719.4	PDT000771289.1	SAMD00034955	GCA_021672535.1
PDS000101719.4	PDT001210188.1	SAMN17024951	GCA_021597525.1
PDS000101719.4	PDT001210282.1	SAMN17024933	GCA_021595345.1
PDS000101719.4	PDT001343842.1	SAMN27566056	GCA_023959675.1
PDS000101719.4	PDT001343843.1	SAMN27566055	GCA_023959635.1
PDS000101719.4	PDT001481801.1	SAMD00444568	GCA_026012755.1
PDS000101719.4	PDT001481802.1	SAMD00444569	GCA_026012775.1
PDS000101719.4	PDT001481809.1	SAMD00444576	GCA_026012915.1
PDS000101719.4	PDT001481812.1	SAMD00444579	GCA_026012975.1
PDS000101719.4	PDT001492959.1	SAMEA111505469	GCA_026359155.1
PDS000075133.3	PDT000424266.1	SAMEA38599168	GCA_021710255.1
PDS000075133.3	PDT000880325.1	SAMEA5759142	NULL
PDS000075133.3	PDT000880334.1	SAMEA5759032	NULL
PDS000075133.3	PDT000880338.1	SAMEA5759033	NULL
PDS000075133.3	PDT000880341.1	SAMEA5759034	NULL
PDS000075133.3	PDT000880347.1	SAMEA5759037	NULL
PDS000075133.3	PDT000880389.1	SAMEA5759036	NULL
PDS000075133.3	PDT000880469.1	SAMEA5759038	NULL
PDS000075133.3	PDT000880474.1	SAMEA5759039	NULL
PDS000075133.3	PDT000883136.1	SAMEA5759145	NULL
PDS000075133.3	PDT000920383.1	SAMEA5936628	NULL
PDS000050639.3	PDT000175616.1	SAMN04479396	GCA_001921165.1
PDS000050639.3	PDT000584165.1	SAMN12640651	GCA_008330985.1
PDS000050639.3	PDT000586428.1	SAMN12651335	GCA_008370085.1
PDS000050639.3	PDT000756345.1	SAMEA2059182	NULL
PDS000050639.3	PDT000756346.1	SAMEA2056616	NULL
PDS000050639.3	PDT000756432.1	SAMEA1963943	NULL
PDS000050639.3	PDT000756469.1	SAMEA2056614	NULL
PDS000050639.3	PDT000756479.1	SAMEA2055427	NULL
PDS000050639.3	PDT000756488.1	SAMEA2055432	NULL
PDS000050639.3	PDT000756490.1	SAMEA2056757	NULL
PDS000050639.3	PDT001210907.1	SAMEA7087725	NULL
PDS000112365.1	PDT001349628.1	SAMN26853082	GCA_023927885.1
PDS000112365.1	PDT001349629.1	SAMN26853081	GCA_023927905.1
PDS000112365.1	PDT001349630.1	SAMN26853076	GCA_023927915.1
PDS000112365.1	PDT001349631.1	SAMN26853080	GCA_023927925.1
PDS000112365.1	PDT001349632.1	SAMN26853077	GCA_023927965.1
PDS000112365.1	PDT001349636.1	SAMN26853069	GCA_023928045.1
PDS000112365.1	PDT001349730.1	SAMN26853079	GCA_023932215.1
PDS000112365.1	PDT001349732.1	SAMN26853078	GCA_023932245.1
PDS000112365.1	PDT001349734.1	SAMN26853073	GCA_023932305.1
PDS000112365.1	PDT001349736.1	SAMN26853070	GCA_023932405.1
PDS000112365.1	PDT001349737.1	SAMN26853071	GCA_023932415.1
PDS000064598.4	PDT000768333.1	SAMEA2391853	NULL
PDS000064598.4	PDT000768337.1	SAMEA2391857	NULL
PDS000064598.4	PDT000768341.1	SAMEA2391861	NULL
PDS000064598.4	PDT000768348.1	SAMEA2391868	NULL
PDS000064598.4	PDT000768363.1	SAMEA2391883	NULL
PDS000064598.4	PDT000768366.1	SAMEA2391886	NULL
PDS000064598.4	PDT000768384.1	SAMEA2391904	NULL
PDS000064598.4	PDT000768395.1	SAMEA2391915	NULL
PDS000064598.4	PDT000768396.1	SAMEA2391916	NULL
PDS000064598.4	PDT000768397.1	SAMEA2391917	NULL
PDS000064598.4	PDT000768399.1	SAMEA2391919	NULL
PDS000112377.1	PDT000759606.1	SAMN14271765	GCA_013240425.1
PDS000112377.1	PDT001348431.1	SAMN20695904	GCA_023997175.1
PDS000112377.1	PDT001348432.1	SAMN20695903	GCA_024001345.1
PDS000112377.1	PDT001348434.1	SAMN20695902	GCA_024014775.1
PDS000112377.1	PDT001348435.1	SAMN20695901	GCA_024007875.1
PDS000112377.1	PDT001348437.1	SAMN20695899	GCA_023999135.1
PDS000112377.1	PDT001348438.1	SAMN20695898	GCA_024007895.1
PDS000112377.1	PDT001348439.1	SAMN20695897	GCA_024007855.1
PDS000112377.1	PDT001348440.1	SAMN20695896	GCA_024004115.1
PDS000112377.1	PDT001348441.1	SAMN20695894	GCA_023997155.1
PDS000112377.1	PDT001348442.1	SAMN20695893	GCA_024002375.1
PDS000117654.1	PDT001413229.1	SAMN30618336	GCA_025104905.1
PDS000117654.1	PDT001413370.1	SAMN30618193	GCA_025108585.1
PDS000117654.1	PDT001413885.1	SAMN30617946	GCA_025125935.1
PDS000117654.1	PDT001413902.1	SAMN30617944	GCA_025126275.1
PDS000117654.1	PDT001413939.1	SAMN30617945	GCA_025127015.1
PDS000117654.1	PDT001413976.1	SAMN30618179	GCA_025129655.1
PDS000117654.1	PDT001413978.1	SAMN30618166	GCA_025129695.1
PDS000117654.1	PDT001413980.1	SAMN30618167	GCA_025129735.1
PDS000117654.1	PDT001413982.1	SAMN30618178	GCA_025129775.1
PDS000117654.1	PDT001414074.1	SAMN30618140	GCA_025132035.1
PDS000117654.1	PDT001414095.1	SAMN30618072	GCA_025132455.1
PDS000064592.1	PDT000767998.1	SAMN07661507	GCA_021681295.1
PDS000064592.1	PDT000767999.1	SAMN07661506	GCA_021681255.1
PDS000064592.1	PDT000768001.1	SAMN07661508	GCA_021681215.1
PDS000064592.1	PDT000768004.1	SAMN07661509	GCA_021681155.1
PDS000064592.1	PDT000768007.1	SAMN07661510	GCA_021681135.1
PDS000064592.1	PDT000768008.1	SAMN07661515	GCA_021680995.1
PDS000064592.1	PDT000768012.1	SAMN07661455	GCA_021680905.1
PDS000064592.1	PDT000768028.1	SAMN07661456	GCA_021680675.1
PDS000064592.1	PDT000768059.1	SAMN07661475	GCA_021680015.1
PDS000064592.1	PDT000768085.1	SAMN07661426	GCA_021679575.1
PDS000081756.4	PDT000923322.1	SAMN16982717	GCA_016339465.1
PDS000081756.4	PDT000977679.1	SAMN17965040	GCA_017153615.1
PDS000081756.4	PDT001348461.1	SAMN20695875	GCA_024007675.1
PDS000081756.4	PDT001348462.1	SAMN20695874	GCA_024001285.1
PDS000081756.4	PDT001348463.1	SAMN20695873	GCA_024001245.1
PDS000081756.4	PDT001348464.1	SAMN20695872	GCA_024005175.1
PDS000081756.4	PDT001348465.1	SAMN20695871	GCA_024001265.1
PDS000081756.4	PDT001348467.1	SAMN20695870	GCA_024002275.1
PDS000081756.4	PDT001348468.1	SAMN20695869	GCA_024002255.1
PDS000081756.4	PDT001348469.1	SAMN20695867	GCA_024812265.1
PDS000112318.1	PDT001346075.1	SAMN24018487	GCA_023922425.1
PDS000112318.1	PDT001346086.1	SAMN24018477	GCA_023938025.1
PDS000112318.1	PDT001346089.1	SAMN24018474	GCA_023935385.1
PDS000112318.1	PDT001346112.1	SAMN24018432	GCA_023921045.1
PDS000112318.1	PDT001346174.1	SAMN24018419	GCA_023937825.1
PDS000112318.1	PDT001346217.1	SAMN24018402	GCA_023919585.1
PDS000112318.1	PDT001346219.1	SAMN24018400	GCA_023919525.1
PDS000112318.1	PDT001346225.1	SAMN24018394	GCA_023946435.1
PDS000112318.1	PDT001346228.1	SAMN24018393	GCA_023943435.1
PDS000112318.1	PDT001346336.1	SAMN24018705	GCA_023918685.1
PDS000064623.1	PDT000768000.1	SAMN07661495	GCA_021681275.1
PDS000064623.1	PDT000768003.1	SAMN07661486	GCA_021681175.1
PDS000064623.1	PDT000768018.1	SAMN07661492	GCA_021680815.1
PDS000064623.1	PDT000768019.1	SAMN07661420	GCA_021680795.1
PDS000064623.1	PDT000768068.1	SAMN07661419	GCA_021679895.1
PDS000064623.1	PDT000768076.1	SAMN07661450	GCA_021679715.1
PDS000064623.1	PDT000768087.1	SAMN07661421	GCA_021679475.1
PDS000064623.1	PDT000768093.1	SAMN07661504	GCA_021679395.1
PDS000064623.1	PDT000768096.1	SAMN07661418	GCA_021679355.1
PDS000064623.1	PDT000768101.1	SAMN07661512	GCA_021679255.1
PDS000010429.1	PDT000174718.1	SAMEA2357656	GCA_900144025.1
PDS000010429.1	PDT000174719.1	SAMEA2357657	GCA_900143895.1
PDS000010429.1	PDT000174720.1	SAMEA2357658	GCA_900148005.1
PDS000010429.1	PDT000174721.1	SAMEA2357659	GCA_900143965.1
PDS000010429.1	PDT000174722.1	SAMEA2357660	GCA_900143845.1
PDS000010429.1	PDT000174724.1	SAMEA2357662	GCA_900144155.1
PDS000010429.1	PDT000174725.1	SAMEA2357663	GCA_900144055.1
PDS000010429.1	PDT000174726.1	SAMEA2357664	GCA_900143875.1
PDS000010429.1	PDT000174727.1	SAMEA2357665	GCA_900143825.1
PDS000010429.1	PDT000174728.1	SAMEA2357666	GCA_900144165.1
PDS000094867.2	PDT000785192.1	SAMN13419547	GCA_013393705.1
PDS000094867.2	PDT001113312.1	SAMN16578954	GCA_019686475.1
PDS000094867.2	PDT001113314.1	SAMN16578951	GCA_019686515.1
PDS000094867.2	PDT001113321.1	SAMN16578939	GCA_019686655.1
PDS000094867.2	PDT001113330.1	SAMN16578931	GCA_019686835.1
PDS000094867.2	PDT001113336.1	SAMN16578926	GCA_019686955.1
PDS000094867.2	PDT001113349.1	SAMN16578910	GCA_019687205.1
PDS000094867.2	PDT001113426.1	SAMN16578956	GCA_019690135.1
PDS000094867.2	PDT001113427.1	SAMN16578959	GCA_019690155.1
PDS000094867.2	PDT001115545.1	SAMN20822586	GCA_019720855.1
PDS000130180.2	PDT001228293.1	SAMN15196021	GCA_021497385.1
PDS000130180.2	PDT001343820.1	SAMN27566376	GCA_023960155.1
PDS000130180.2	PDT001551416.1	SAMN32302463	GCA_027495365.1
PDS000130180.2	PDT001556053.1	SAMN32382784	GCA_027498075.1
PDS000130180.2	PDT001556054.1	SAMN32382782	GCA_027498095.1
